district,year-month,count
บึงกุ่ม,2023-01,59
บึงกุ่ม,2023-02,55
บึงกุ่ม,2023-03,70
บึงกุ่ม,2023-04,77
บึงกุ่ม,2023-05,106
บึงกุ่ม,2023-06,72
บึงกุ่ม,2023-07,104
บึงกุ่ม,2023-08,96
บึงกุ่ม,2023-09,73
บึงกุ่ม,2023-10,89
